timestamp,txn_id,name,account_number,account_type,mobile_number,pincode,narration,trans_type,amount,ip_address,device,receiver_account,is_fraud,fraud_type,account_age_days,receiver_name,receiver_pincode,velocity_l6h,churn_rate,ip_account_density,amount_deviation_ratio,daily_limit_fraction,user_risk_score,device_trust_score,is_rooted_or_emulator,device_risk_score,merchant_chargeback_rate,merchant_risk_score,is_vpn_or_proxy,network_risk_score,risk_score,bank_name,receiver_bank
2025-07-01 11:56:14,SB3000193,Amit Khanna,AX00035760,Savings,9242224154,641001,Layered Transfer,RTGS,48058.39,82.189.145.41,Samsung Galaxy M34,SB00009199,1,Mule Chain,8,Sakthi Prakash,600001,18,0.338,8,1.2,0.93,80.7,40,0,75.8,0.348,61.5,0,78.2,84.5,Axis Bank,State Bank of India
2025-07-01 13:14:19,SB3000292,Priya Nair,SB6666248,Current,9222373596,560001,Purchase,IMPS,1148.92,163.114.249.67,Realme Narzo 60,SB57679636,0,Normal,543,Priya Nair,560001,3,0.153,1,0.36,0.175,14.1,70,0,19.1,0.047,13.8,0,11.9,17.6,State Bank of India,State Bank of India
2025-07-01 13:03:08,SB3000273,Rohit Saxena,PN00003552,Current,9220117054,110001,Impossible Travel,UPI,48162.45,103.69.212.214,Xiaomi Mi 11X,SB91311077,1,Impossible Travel,4,Manoj Tiwari,600001,22,0.26,7,1.03,0.946,81.0,50,0,87.6,0.271,78.4,1,75.9,87.5,Punjab National Bank,State Bank of India
2025-07-01 12:51:14,SB3000262,Puneet Arora,YS00022643,Current,9384602384,110001,Impossible Travel,UPI,45300.98,103.69.212.214,Windows 11 PC,SB89250658,1,Impossible Travel,4,Mukesh Joshi,600001,17,0.287,7,0.82,0.984,70.2,50,0,67.4,0.186,73.9,1,78.8,91.2,YES Bank,State Bank of India
2025-07-01 11:25:47,SB3000158,Sanjay,SB00009100,Savings,9786579303,560001,Layered Transfer,RTGS,49851.61,162.247.91.95,Oppo A78,SB00097434,1,Mule Chain,6,Sandeep Jain,110001,17,0.402,9,1.29,0.96,89.2,40,0,75.6,0.31,65.7,0,77.8,93.9,State Bank of India,State Bank of India
2025-07-01 14:38:41,SB3000429,Deepa Krishnan,SB6640806,Current,9969992528,400001,Purchase,IMPS,1098.39,27.174.222.222,Vivo T2,SB17666327,0,Normal,563,Arjun Sharma,400001,3,0.178,2,0.36,0.188,12.0,90,0,19.4,0.04,10.2,0,19.4,12.0,State Bank of India,State Bank of India
2025-07-01 13:22:09,SB3000305,Lakshmi Iyer,SB2407748,Salary,9637335173,440001,Purchase,UPI,3918.75,56.191.86.201,OnePlus Nord 3,SB82146810,0,Normal,366,Rahul Gupta,440001,1,0.1,2,0.39,0.124,14.8,70,0,5.0,0.047,14.6,0,14.0,17.6,State Bank of India,State Bank of India
2025-07-01 12:09:54,SB3000206,Sanjay,SB00009100,Salary,9786579303,560001,Layered Transfer,RTGS,47349.96,89.144.107.184,iPhone 14,PN00091111,1,Mule Chain,12,Ramesh Babu,302001,22,0.365,4,0.9,0.984,65.3,60,1,66.4,0.375,71.6,1,75.9,75.7,State Bank of India,Punjab National Bank
2025-07-01 15:14:46,SB3000485,Rahul Gupta,SB6355413,Salary,9605202323,400001,Purchase,NEFT,832.39,36.221.155.25,Oppo Reno 11,SB55960407,0,Normal,476,Anitha Reddy,400001,1,0.256,1,0.16,0.1,9.8,90,0,14.4,0.036,23.6,0,8.2,15.1,State Bank of India,State Bank of India
2025-07-01 10:08:33,SB3000075,Nirav Modi,ID00070352,Salary,9369953851,160001,Layered Transfer,NEFT,46187.16,24.133.213.76,Samsung Galaxy S24,PN00039469,1,Mule Chain,7,Dinesh Patel,411001,15,0.333,9,0.97,0.933,92.7,60,1,86.7,0.247,85.3,1,76.1,92.6,IDFC FIRST Bank,Punjab National Bank
2025-07-01 13:17:16,SB3000297,Priya Nair,SB5357990,Salary,9644923310,641001,Purchase,NEFT,636.59,213.63.229.77,MacBook Pro,SB10699730,0,Normal,382,Deepa Krishnan,641001,1,0.261,1,0.21,0.057,16.8,90,0,16.5,0.011,12.6,0,16.1,6.6,State Bank of India,State Bank of India
2025-07-01 15:01:07,SB3000465,Lakshmi Iyer,SB8923978,Salary,9504040007,700001,Purchase,NEFT,3537.0,215.49.198.33,Realme Narzo 60,SB27921592,0,Normal,354,Deepa Krishnan,700001,2,0.264,2,0.28,0.107,10.2,90,0,19.8,0.031,9.4,0,14.1,16.5,State Bank of India,State Bank of India
2025-07-01 10:57:52,SB3000129,Sakthi Prakash,SB00009199,Current,9204078666,600001,Layered Transfer,RTGS,45759.39,54.175.250.92,iPhone 13,SB49034245,1,Mule Chain,8,Nirav Modi,800001,8,0.28,8,1.49,0.882,55.9,50,0,72.8,0.295,61.3,1,87.0,90.0,State Bank of India,State Bank of India
2025-07-01 10:12:52,SB3000079,Nirav Modi,ID00070352,Savings,9369953851,160001,Layered Transfer,NEFT,49305.94,100.8.106.151,Samsung Galaxy S24,PN00039469,1,Mule Chain,8,Dinesh Patel,411001,10,0.305,7,0.97,0.975,70.6,60,1,86.4,0.142,94.6,0,77.5,98.4,IDFC FIRST Bank,Punjab National Bank
2025-07-01 11:17:11,SB3000148,Rajesh Gupta,CN00007630,Salary,9800235246,160001,Layered Transfer,IMPS,44840.49,43.121.85.105,Samsung Galaxy S24,SB00009199,1,Mule Chain,11,Sakthi Prakash,600001,9,0.498,7,1.12,0.932,66.6,40,1,63.4,0.318,77.1,1,72.5,91.1,Canara Bank,State Bank of India
2025-07-01 14:30:20,SB3000416,Anitha Reddy,SB3596701,Current,9774566985,380001,Purchase,NEFT,3601.33,21.248.102.30,Samsung Galaxy M34,SB10004793,0,Normal,228,Arjun Sharma,380001,3,0.119,1,0.13,0.005,12.6,80,0,6.1,0.01,13.1,0,19.7,17.3,State Bank of India,State Bank of India
2025-07-01 09:28:37,SB3000028,Mangesh Kadam,ID00076674,Salary,9306468299,560001,Layered Transfer,IMPS,47748.88,49.71.23.243,Samsung Galaxy A54,HD00014238,1,Mule Chain,9,Yogesh Nair,302001,11,0.234,7,0.89,0.918,81.8,70,0,91.0,0.296,89.2,1,92.9,81.7,IDFC FIRST Bank,HDFC Bank
2025-07-01 09:06:00,SB3000004,Pradeep Yadav,SB00029657,Current,9349817734,800001,Layered Transfer,IMPS,46395.84,26.101.214.57,Windows 11 PC,YS00037463,1,Mule Chain,12,Sandeep Jain,400001,18,0.363,6,1.27,0.927,86.7,50,0,69.9,0.299,81.7,0,88.6,93.0,State Bank of India,YES Bank
2025-07-01 12:21:28,SB3000219,Sakthi Prakash,SB00009199,Savings,9559225330,600001,Layered Transfer,RTGS,48104.36,90.218.165.66,iPhone 15,SB44002147,1,Mule Chain,3,Paresh Trivedi,440001,16,0.472,6,1.07,0.999,65.3,60,0,75.4,0.248,92.5,1,66.2,86.8,State Bank of India,State Bank of India
2025-07-01 09:41:34,SB3000043,Sakthi Prakash,SB00009199,Salary,9386665249,600001,Layered Transfer,NEFT,47523.75,31.210.186.174,Oppo Reno 11,SB30703455,1,Mule Chain,11,Suresh Pillai,411001,17,0.463,9,1.11,0.93,67.4,70,0,72.9,0.384,94.5,1,86.9,93.7,State Bank of India,State Bank of India
2025-07-01 09:39:08,SB3000040,Sakthi Prakash,SB00009199,Savings,9386665249,600001,Layered Transfer,UPI,46724.28,149.196.236.149,Samsung Galaxy A54,SB15047559,1,Mule Chain,9,Manoj Tiwari,641001,14,0.313,6,1.15,0.994,73.0,60,0,77.7,0.152,68.7,1,94.7,87.6,State Bank of India,State Bank of India
2025-07-01 12:45:39,SB3000257,Yogesh Nair,SB00009834,Current,9133729406,110001,Impossible Travel,UPI,47915.31,103.69.212.214,Samsung Galaxy M34,SB64262755,1,Impossible Travel,5,Yogesh Nair,600001,18,0.381,5,1.26,0.965,77.8,50,0,83.9,0.3,88.6,1,78.9,91.3,State Bank of India,State Bank of India
2025-07-01 10:41:08,SB3000112,Sakthi Prakash,SB00009199,Current,9797801251,600001,Layered Transfer,RTGS,45985.71,64.182.114.171,iPhone 13,SB53299069,1,Mule Chain,8,Mukesh Joshi,411001,17,0.457,5,0.89,0.959,93.0,70,0,66.4,0.195,88.3,0,82.4,77.5,State Bank of India,State Bank of India
2025-07-01 13:25:13,SB3000311,Rekha Singh,SB2248902,Savings,9311394879,395001,Purchase,UPI,1659.54,36.49.14.123,Vivo T2,SB13224383,0,Normal,453,Deepa Krishnan,395001,2,0.149,2,0.17,0.068,5.8,80,0,15.4,0.016,6.5,0,14.0,11.6,State Bank of India,State Bank of India
2025-07-01 13:38:25,SB3000334,Priya Nair,SB4426243,Savings,9198525897,500001,Purchase,UPI,2971.3,72.120.40.110,Oppo Reno 11,SB51803852,0,Normal,234,Rekha Singh,500001,1,0.185,1,0.19,0.115,19.5,70,0,10.4,0.04,6.6,0,19.6,11.0,State Bank of India,State Bank of India
2025-07-01 13:10:07,SB3000285,Rahul Gupta,SB3601637,Current,9666161206,380001,Purchase,IMPS,3243.18,41.148.239.112,Samsung Galaxy M34,SB74103912,0,Normal,303,Anitha Reddy,380001,1,0.237,2,0.35,0.105,9.4,70,0,16.0,0.046,15.3,0,12.7,11.2,State Bank of India,State Bank of India
2025-07-01 14:37:23,SB3000426,Rekha Singh,SB9996238,Salary,9149155595,395001,Purchase,UPI,4368.81,83.29.39.15,iPhone 14,SB68861974,0,Normal,242,Vijay Kumar,395001,1,0.163,1,0.4,0.026,11.0,90,0,7.4,0.008,10.0,0,13.2,12.4,State Bank of India,State Bank of India
2025-07-01 12:28:01,SB3000229,Yogesh Nair,SB00009834,Savings,9133729406,462001,Shared Device Txn,UPI,45891.57,103.27.145.232,Xiaomi Redmi Note 13,SB23161945,1,Shared Device,6,Subash Giri,700001,16,0.428,4,1.04,0.897,86.7,40,0,68.6,0.382,76.4,1,74.7,80.5,State Bank of India,State Bank of India
2025-07-01 13:11:17,SB3000287,Arjun Sharma,SB2783932,Current,9673781871,302001,Purchase,UPI,49.12,49.6.87.168,Oppo A78,SB71762034,0,Normal,504,Lakshmi Iyer,302001,3,0.293,2,0.19,0.163,14.3,90,0,18.5,0.036,12.9,0,9.5,6.9,State Bank of India,State Bank of India
2025-07-01 10:28:37,SB3000097,Sanjay,SB00009100,Savings,9786579303,560001,Layered Transfer,RTGS,44511.46,81.29.123.225,iPhone 14,ID00012226,1,Mule Chain,5,Pradeep Yadav,452001,16,0.426,4,1.19,0.94,79.3,40,1,67.2,0.282,66.6,1,70.3,76.3,State Bank of India,IDFC FIRST Bank
2025-07-01 09:43:35,SB3000047,Sanjay,SB00009100,Current,9786579303,560001,Layered Transfer,NEFT,45718.5,67.43.184.18,Motorola G84,SB00053581,1,Mule Chain,10,Umesh Chandra,560001,24,0.394,6,1.41,0.857,70.5,60,1,86.2,0.207,62.4,0,85.7,90.1,State Bank of India,State Bank of India
2025-07-01 12:01:15,SB3000198,Amit Khanna,AX00035760,Savings,9242224154,641001,Layered Transfer,RTGS,45953.56,61.145.90.248,MacBook Pro,SB00009199,1,Mule Chain,7,Sakthi Prakash,600001,9,0.233,5,1.03,0.985,87.8,70,0,70.2,0.14,84.3,1,71.5,84.9,Axis Bank,State Bank of India
2025-07-01 12:14:42,SB3000211,Ramesh Babu,PN00091111,Salary,9781007818,302001,Layered Transfer,NEFT,48955.78,145.128.26.24,Google Pixel 8,BB00006778,1,Mule Chain,2,Nilesh Desai,462001,12,0.452,6,1.26,0.996,60.4,50,1,90.1,0.368,84.3,1,81.8,85.9,Punjab National Bank,Punjab National Bank
2025-07-01 15:18:13,SB3000490,Vijay Kumar,SB1388196,Savings,9227979759,302001,Purchase,IMPS,2065.68,121.249.24.213,Google Pixel 8,SB18091497,0,Normal,412,Deepa Krishnan,302001,1,0.213,1,0.39,0.175,9.9,90,0,14.8,0.031,17.7,0,16.0,13.5,State Bank of India,State Bank of India
2025-07-01 10:13:24,SB3000080,Dinesh Patel,PN00039469,Current,9566825638,411001,Layered Transfer,RTGS,46578.82,103.15.139.201,Oppo A78,SB00009199,1,Mule Chain,5,Sakthi Prakash,600001,19,0.394,6,1.1,0.952,81.4,40,1,87.9,0.314,62.9,0,73.3,93.8,Punjab National Bank,State Bank of India
2025-07-01 14:15:39,SB3000394,Lakshmi Iyer,SB3190232,Current,9781249622,400001,Purchase,IMPS,3892.4,67.122.113.77,OnePlus 12,SB81862482,0,Normal,580,Rekha Singh,400001,3,0.256,2,0.33,0.132,9.1,70,0,17.5,0.034,16.6,0,6.6,11.9,State Bank of India,State Bank of India
2025-07-01 11:30:15,SB3000163,Sanjay,SB00009100,Current,9786579303,560001,Layered Transfer,IMPS,44448.57,59.97.151.56,Xiaomi Redmi Note 13,SB00097434,1,Mule Chain,4,Sandeep Jain,110001,14,0.375,4,0.96,0.886,65.6,50,0,89.2,0.351,72.5,0,64.2,76.9,State Bank of India,State Bank of India
2025-07-01 09:24:41,SB3000023,Sanjay,SB00009100,Savings,9786579303,560001,Layered Transfer,NEFT,49147.06,93.116.46.112,Linux Ubuntu 22.04,ID00076674,1,Mule Chain,3,Mangesh Kadam,560001,22,0.258,5,1.43,0.857,86.8,60,1,73.1,0.144,78.6,0,65.9,76.9,State Bank of India,IDFC FIRST Bank
2025-07-01 14:37:08,SB3000425,Priya Nair,SB1442143,Savings,9673577697,110001,Purchase,IMPS,4304.27,194.9.246.14,Vivo V29,SB60630659,0,Normal,506,Anitha Reddy,110001,2,0.24,1,0.13,0.024,14.2,80,0,12.0,0.02,23.4,0,8.6,6.4,State Bank of India,State Bank of India
2025-07-01 12:42:31,SB3000254,Ramesh Babu,PN00091111,Current,9781007818,110001,Impossible Travel,UPI,47154.36,103.69.212.214,Google Pixel 8,SB24404851,1,Impossible Travel,6,Lokesh Mishra,600001,18,0.306,7,0.94,0.867,89.5,50,0,68.1,0.128,68.4,1,89.1,92.0,Punjab National Bank,State Bank of India
2025-07-01 13:31:02,SB3000322,Lakshmi Iyer,SB4807191,Salary,9904379808,380001,Purchase,UPI,2382.7,152.239.236.88,Samsung Galaxy M34,SB52020192,0,Normal,583,Rekha Singh,380001,2,0.254,2,0.16,0.09,13.4,80,0,7.8,0.044,11.1,0,16.1,12.5,State Bank of India,State Bank of India
2025-07-01 13:55:14,SB3000361,Priya Nair,SB4329683,Savings,9303546093,641001,Purchase,NEFT,220.48,121.215.169.231,Samsung Galaxy A54,SB31516779,0,Normal,491,Rekha Singh,641001,2,0.292,2,0.14,0.098,12.4,90,0,19.3,0.02,20.3,0,18.2,12.5,State Bank of India,State Bank of India
2025-07-01 09:52:51,SB3000058,Kailash Borah,YS00085259,Salary,9592688426,500001,Layered Transfer,RTGS,46919.88,55.126.134.192,Xiaomi Redmi Note 13,SB00009199,1,Mule Chain,3,Sakthi Prakash,600001,21,0.247,5,1.31,0.965,69.6,70,0,80.0,0.158,79.4,0,73.5,85.8,YES Bank,State Bank of India
2025-07-01 14:01:42,SB3000372,Rekha Singh,SB5490530,Savings,9773648841,560001,Purchase,IMPS,87.21,22.54.173.219,Samsung Galaxy M34,SB37155151,0,Normal,221,Rahul Gupta,560001,3,0.278,1,0.19,0.096,8.7,90,0,18.8,0.033,7.5,0,17.4,6.5,State Bank of India,State Bank of India
2025-07-01 11:05:17,SB3000137,Sanjay,SB00009100,Savings,9786579303,560001,Layered Transfer,UPI,47231.37,146.71.209.28,iPhone 15,YS00056296,1,Mule Chain,5,Mukesh Joshi,302001,14,0.242,9,1.08,0.919,86.3,60,0,86.5,0.114,82.2,0,87.0,85.8,State Bank of India,YES Bank
2025-07-01 15:11:15,SB3000479,Rekha Singh,SB2629498,Current,9789380446,302001,Purchase,IMPS,388.87,201.251.125.194,Xiaomi Redmi Note 13,SB55961908,0,Normal,301,Rahul Gupta,302001,2,0.257,2,0.27,0.119,16.4,70,0,15.4,0.006,22.6,0,13.5,15.7,State Bank of India,State Bank of India
2025-07-01 14:09:15,SB3000385,Arjun Sharma,SB7305241,Savings,9712176430,226001,Purchase,NEFT,4272.07,77.198.236.172,Samsung Galaxy M34,SB56833660,0,Normal,388,Rahul Gupta,226001,3,0.207,2,0.13,0.036,6.6,80,0,20.4,0.014,11.6,0,9.8,19.9,State Bank of India,State Bank of India
2025-07-01 14:26:38,SB3000410,Rekha Singh,SB6992727,Current,9133183643,500001,Purchase,UPI,2896.37,198.220.184.53,Samsung Galaxy M34,SB36017047,0,Normal,343,Arjun Sharma,500001,2,0.275,2,0.4,0.175,7.6,90,0,12.0,0.02,16.8,0,19.2,9.1,State Bank of India,State Bank of India
2025-07-01 09:23:19,SB3000022,Sanjay,SB00009100,Salary,9786579303,560001,Layered Transfer,IMPS,49692.46,132.51.233.4,Vivo T2,ID00076674,1,Mule Chain,12,Mangesh Kadam,560001,12,0.226,9,1.48,0.901,82.7,40,1,89.8,0.358,73.3,1,81.9,96.3,State Bank of India,IDFC FIRST Bank
2025-07-01 14:27:27,SB3000412,Priya Nair,SB6130833,Savings,9562055622,452001,Purchase,NEFT,3308.06,20.25.128.36,Realme 11 Pro,SB48019256,0,Normal,552,Anitha Reddy,452001,1,0.243,1,0.4,0.039,13.8,70,0,10.8,0.006,23.7,0,8.7,15.2,State Bank of India,State Bank of India
2025-07-01 09:42:14,SB3000044,Sanjay,SB00009100,Savings,9786579303,560001,Layered Transfer,IMPS,48819.66,195.166.28.59,Realme 11 Pro,SB00053581,1,Mule Chain,10,Umesh Chandra,560001,11,0.449,7,1.4,0.893,85.5,60,1,91.7,0.144,75.3,0,88.6,96.2,State Bank of India,State Bank of India
2025-07-01 12:12:29,SB3000208,Sanjay,SB00009100,Current,9786579303,560001,Layered Transfer,NEFT,48627.45,89.144.107.184,MacBook Pro,PN00091111,1,Mule Chain,9,Ramesh Babu,302001,11,0.407,6,1.03,0.865,72.8,60,1,62.4,0.133,88.5,1,71.5,90.5,State Bank of India,Punjab National Bank
2025-07-01 14:11:58,SB3000389,Arjun Sharma,SB4667881,Salary,9301495110,110001,Purchase,NEFT,3488.3,218.85.193.56,Realme 11 Pro,SB38153923,0,Normal,247,Priya Nair,110001,2,0.263,1,0.19,0.061,17.3,70,0,19.0,0.034,14.1,0,11.2,10.3,State Bank of India,State Bank of India
2025-07-01 10:21:42,SB3000089,Sakthi Prakash,SB00009199,Salary,9645098869,600001,Layered Transfer,NEFT,47391.36,145.147.71.48,iPhone 15,SB66779304,1,Mule Chain,9,Mahesh Iyer,452001,9,0.503,3,1.14,0.879,70.4,70,1,84.0,0.225,89.4,1,65.9,88.6,State Bank of India,State Bank of India
2025-07-01 14:57:38,SB3000460,Anitha Reddy,SB1894817,Current,9857969344,226001,Purchase,NEFT,906.46,55.161.211.58,OnePlus 12,SB46614518,0,Normal,252,Anitha Reddy,226001,2,0.152,2,0.18,0.098,13.7,80,0,20.4,0.029,21.6,0,15.3,7.6,State Bank of India,State Bank of India
2025-07-01 10:32:48,SB3000102,Pradeep Yadav,ID00012226,Savings,9885879795,452001,Layered Transfer,RTGS,49066.27,214.64.65.169,iPhone 13,YS00022643,1,Mule Chain,2,Puneet Arora,800001,25,0.481,8,1.32,0.913,67.9,70,1,69.5,0.123,73.0,0,66.3,94.3,IDFC FIRST Bank,YES Bank
2025-07-01 11:52:28,SB3000189,Nirav Modi,KT00042441,Savings,9907308348,560001,Layered Transfer,IMPS,49253.37,137.51.37.138,Samsung Galaxy S24,AX00035760,1,Mule Chain,8,Amit Khanna,641001,12,0.231,6,1.16,0.952,89.9,50,1,68.4,0.146,94.0,1,75.7,78.2,Kotak Mahindra Bank,Axis Bank
2025-07-01 14:51:23,SB3000451,Priya Nair,SB9307817,Savings,9772339453,395001,Purchase,IMPS,2446.22,211.214.204.3,Xiaomi Mi 11X,SB25781760,0,Normal,372,Vijay Kumar,395001,3,0.284,2,0.26,0.123,10.6,90,0,8.3,0.018,18.7,0,17.0,19.3,State Bank of India,State Bank of India
2025-07-01 11:31:17,SB3000165,Sandeep Jain,SB00097434,Salary,9682177668,110001,Layered Transfer,RTGS,46697.46,34.25.244.129,Realme Narzo 60,CN00008455,1,Mule Chain,12,Suresh Pillai,560001,14,0.333,3,1.03,0.942,65.4,60,0,69.4,0.388,72.0,0,77.5,80.1,State Bank of India,Canara Bank
2025-07-01 11:09:20,SB3000140,Mukesh Joshi,YS00056296,Savings,9297018781,302001,Layered Transfer,RTGS,48769.0,83.38.226.207,OnePlus 12,CN00007630,1,Mule Chain,6,Rajesh Gupta,160001,13,0.544,8,0.98,0.976,82.6,60,0,86.4,0.11,88.5,0,81.6,91.2,YES Bank,Canara Bank
2025-07-01 13:15:17,SB3000294,Vijay Kumar,SB3873296,Savings,9385632109,800001,Purchase,NEFT,3581.69,126.184.125.39,Google Pixel 8,SB66602596,0,Normal,553,Rekha Singh,800001,1,0.26,2,0.38,0.18,19.3,90,0,20.9,0.021,5.6,0,7.2,5.1,State Bank of India,State Bank of India
2025-07-01 12:00:17,SB3000197,Amit Khanna,AX00035760,Current,9242224154,641001,Layered Transfer,NEFT,48763.98,82.189.145.41,Oppo Reno 11,SB00009199,1,Mule Chain,8,Sakthi Prakash,600001,22,0.228,7,0.8,0.982,66.1,50,0,66.5,0.117,72.2,0,89.9,91.0,Axis Bank,State Bank of India
2025-07-01 15:17:15,SB3000489,Rekha Singh,SB2476481,Current,9363310130,160001,Purchase,NEFT,2872.21,215.133.149.177,Samsung Galaxy S24,SB28853237,0,Normal,545,Arjun Sharma,160001,3,0.242,2,0.39,0.072,16.6,90,0,22.7,0.013,14.4,0,11.9,10.0,State Bank of India,State Bank of India
2025-07-01 13:06:33,SB3000280,Lakshmi Iyer,SB5368887,Savings,9436370681,500001,Purchase,UPI,4893.01,147.143.184.238,Vivo T2,SB47973618,0,Normal,598,Vijay Kumar,500001,3,0.266,2,0.26,0.087,7.5,90,0,24.9,0.039,8.0,0,17.8,14.9,State Bank of India,State Bank of India
2025-07-01 09:39:48,SB3000041,Sakthi Prakash,SB00009199,Salary,9386665249,600001,Layered Transfer,UPI,46147.0,185.171.33.85,iPhone 15,SB47969333,1,Mule Chain,12,Bhupesh Sinha,395001,20,0.299,8,1.4,0.995,79.1,50,1,62.9,0.299,92.1,1,93.9,91.8,State Bank of India,State Bank of India
2025-07-01 14:44:16,SB3000439,Priya Nair,SB8223223,Salary,9398775349,700001,Purchase,IMPS,4400.33,100.50.177.73,iPhone 13,SB25911656,0,Normal,297,Vijay Kumar,700001,2,0.188,1,0.19,0.184,19.8,70,0,23.5,0.035,7.8,0,8.1,17.6,State Bank of India,State Bank of India
2025-07-01 11:58:48,SB3000196,Amit Khanna,AX00035760,Savings,9242224154,641001,Layered Transfer,IMPS,46234.2,188.76.83.223,Samsung Galaxy M34,SB00009199,1,Mule Chain,2,Sakthi Prakash,600001,21,0.308,8,1.34,0.917,80.1,40,0,93.6,0.101,86.8,0,76.1,95.5,Axis Bank,State Bank of India
2025-07-01 10:01:19,SB3000067,Sanjay,SB00009100,Current,9786579303,560001,Layered Transfer,NEFT,47768.4,172.32.197.98,Vivo T2,ID00070352,1,Mule Chain,4,Nirav Modi,160001,22,0.462,7,1.06,0.955,91.5,50,0,83.8,0.279,87.6,1,78.5,83.7,State Bank of India,IDFC FIRST Bank
2025-07-01 11:29:12,SB3000162,Sanjay,SB00009100,Salary,9786579303,560001,Layered Transfer,RTGS,48095.73,213.173.234.175,MacBook Pro,SB00097434,1,Mule Chain,2,Sandeep Jain,110001,23,0.241,3,1.07,0.968,63.8,50,1,74.4,0.206,78.7,1,68.7,77.2,State Bank of India,State Bank of India
2025-07-01 11:40:58,SB3000178,Sakthi Prakash,SB00009199,Savings,9721609600,600001,Layered Transfer,IMPS,46236.36,188.198.97.135,Motorola G84,SB34901990,1,Mule Chain,4,Sandeep Singh,641001,17,0.313,8,1.03,0.864,81.4,40,0,66.3,0.109,63.7,0,63.5,88.7,State Bank of India,State Bank of India
2025-07-01 15:11:49,SB3000480,Anitha Reddy,SB6112711,Current,9865662572,530001,Purchase,NEFT,3372.93,59.65.75.156,Xiaomi Mi 11X,SB61570031,0,Normal,281,Rekha Singh,530001,1,0.27,2,0.14,0.002,10.5,90,0,19.9,0.05,13.1,0,14.3,7.6,State Bank of India,State Bank of India
2025-07-01 10:15:35,SB3000083,Dinesh Patel,PN00039469,Salary,9566825638,411001,Layered Transfer,RTGS,49598.06,104.225.171.111,Linux Ubuntu 22.04,SB00009199,1,Mule Chain,11,Sakthi Prakash,600001,12,0.305,7,1.46,0.88,67.6,70,1,70.2,0.308,77.2,0,71.4,81.7,Punjab National Bank,State Bank of India
2025-07-01 12:44:57,SB3000256,Suresh Pillai,CN00008455,Current,9645276696,110001,Impossible Travel,UPI,45878.56,103.69.212.214,iPhone 13,SB75987927,1,Impossible Travel,14,Rajesh Gupta,600001,18,0.31,3,0.87,0.909,80.9,50,0,89.4,0.285,87.3,1,74.2,86.2,Canara Bank,State Bank of India
2025-07-01 13:53:13,SB3000358,Arjun Sharma,SB1233207,Salary,9304208516,682001,Purchase,IMPS,56.31,128.176.125.190,Google Pixel 8,SB91764582,0,Normal,171,Rahul Gupta,682001,1,0.235,1,0.15,0.073,7.0,80,0,24.0,0.024,12.6,0,10.6,6.7,State Bank of India,State Bank of India
2025-07-01 10:42:54,SB3000114,Sanjay,SB00009100,Current,9786579303,560001,Layered Transfer,NEFT,46072.26,78.112.3.19,Motorola G84,SB00009834,1,Mule Chain,2,Yogesh Nair,462001,17,0.207,5,1.47,0.861,61.8,70,0,85.6,0.264,91.4,0,71.8,98.6,State Bank of India,State Bank of India
2025-07-01 10:03:44,SB3000070,Sanjay,SB00009100,Savings,9786579303,560001,Layered Transfer,NEFT,44784.64,120.65.114.214,Vivo T2,ID00070352,1,Mule Chain,2,Nirav Modi,160001,17,0.362,8,1.18,0.93,87.9,50,1,72.1,0.183,92.8,0,61.1,90.8,State Bank of India,IDFC FIRST Bank
2025-07-01 13:40:32,SB3000338,Lakshmi Iyer,SB2348021,Salary,9302747423,682001,Purchase,NEFT,845.8,129.129.154.129,Motorola G84,SB98380502,0,Normal,345,Vijay Kumar,682001,3,0.182,1,0.13,0.115,17.0,70,0,10.4,0.014,20.0,0,15.5,5.1,State Bank of India,State Bank of India
2025-07-01 10:22:30,SB3000090,Sakthi Prakash,SB00009199,Current,9645098869,600001,Layered Transfer,RTGS,45723.33,103.42.240.225,iPhone 15,SB46890134,1,Mule Chain,3,Yogesh Nair,160001,16,0.471,9,1.49,0.931,85.3,70,0,94.6,0.131,89.1,0,70.4,99.0,State Bank of India,State Bank of India
2025-07-01 10:21:05,SB3000088,Sakthi Prakash,SB00009199,Current,9645098869,600001,Layered Transfer,IMPS,45923.31,176.200.58.90,Oppo Reno 11,SB71411378,1,Mule Chain,11,Dinesh Patel,302001,13,0.485,8,1.36,0.988,78.6,50,1,64.1,0.192,66.4,0,77.9,85.0,State Bank of India,State Bank of India
2025-07-01 13:30:06,SB3000320,Arjun Sharma,SB8457561,Salary,9477500732,226001,Purchase,UPI,2928.13,139.172.218.116,Oppo Reno 11,SB68049927,0,Normal,359,Deepa Krishnan,226001,2,0.163,2,0.11,0.088,9.0,70,0,12.2,0.009,21.9,0,12.7,14.7,State Bank of India,State Bank of India
2025-07-01 12:13:00,SB3000209,Ramesh Babu,PN00091111,Salary,9781007818,302001,Layered Transfer,UPI,45283.91,189.76.231.137,Google Pixel 8,BB00006778,1,Mule Chain,11,Nilesh Desai,462001,22,0.268,8,1.41,0.895,86.8,60,1,85.1,0.375,94.7,0,81.4,87.3,Punjab National Bank,Punjab National Bank
