timestamp,txn_id,name,account_number,account_type,mobile_number,pincode,narration,trans_type,amount,ip_address,device,receiver_account,is_fraud,fraud_type,account_age_days,receiver_name,receiver_pincode,velocity_l6h,churn_rate,ip_account_density,amount_deviation_ratio,daily_limit_fraction,user_risk_score,device_trust_score,is_rooted_or_emulator,device_risk_score,merchant_chargeback_rate,merchant_risk_score,is_vpn_or_proxy,network_risk_score,risk_score
2025-06-01 21:59:45,2988411,Rekha Singh,SB00017635,Current,9677453893,600001,Purchase Category W,Online Transfer,50.0,103.7.159.101,Unknown Device,COLL65,0,Normal,497.0,Anjali Gupta,600001,2.0,0.217,2,0.34,0.0,12.2,70.0,0,20.0,0.005,12.3,0,14.5,14.8
2025-06-01 22:00:43,2988412,Sindhu Rao,SB00016972,Current,9592504888,602117,Purchase Category W,Online Transfer,30.95,103.172.74.102,Unknown Device,COLL54,0,Normal,303.0,Karan Malhotra,602117,3.0,0.164,1,0.21,0.0,8.2,70.0,0,20.0,0.005,10.8,0,14.2,13.3
2025-06-01 22:00:52,2988413,Vijay Kumar,SB00012741,Current,9980804517,560001,Purchase Category W,Online Transfer,20.0,103.224.19.103,Unknown Device,COLL87,0,Normal,566.0,Anjali Gupta,560001,2.0,0.297,1,0.13,0.0,10.1,70.0,0,20.0,0.005,9.2,0,15.0,13.6
2025-06-01 22:01:27,2988414,Balaji Natarajan,SB00012469,Salary,9790641899,602117,Purchase Category W,Online Transfer,54.5,103.27.235.104,Unknown Device,COLL10,0,Normal,350.0,Priya Sharma,602117,3.0,0.331,2,0.37,0.0,15.2,70.0,0,20.0,0.005,15.1,0,12.7,15.8
2025-06-01 22:01:47,2988415,Karthik Rajan,SB00014741,Savings,9149686863,560001,Purchase Category W,Online Transfer,130.0,103.115.194.105,Unknown Device,COLL74,0,Normal,659.0,Anjali Gupta,560001,1.0,0.121,2,0.87,0.001,20.8,70.0,0,20.0,0.005,12.9,0,23.7,19.3
2025-06-01 22:01:53,2988416,Karthik Rajan,SB00016998,Current,9363410904,560001,Purchase Category W,Online Transfer,100.0,103.239.206.106,Unknown Device,COLL80,0,Normal,679.0,Anjali Gupta,560001,3.0,0.335,2,0.67,0.001,23.7,70.0,0,20.0,0.005,8.4,0,16.3,17.1
2025-06-01 22:01:58,2988417,Karthik Rajan,SB00002781,Salary,9894650123,600001,Purchase Category W,Online Transfer,250.0,103.224.144.107,Unknown Device,COLL70,0,Normal,324.0,Karan Malhotra,600001,2.0,0.3,1,1.68,0.002,32.0,70.0,0,20.0,0.005,17.0,0,6.5,18.9
2025-06-01 22:02:59,2988418,Sindhu Rao,SB00007664,Savings,9978863452,560001,Purchase Category W,Online Transfer,108.5,103.105.86.108,Unknown Device,COLL55,0,Normal,433.0,Priya Sharma,560001,3.0,0.394,2,0.73,0.001,21.3,70.0,0,20.0,0.005,16.1,0,20.7,19.5
2025-06-01 22:03:05,2988419,Manoj Patel,SB00007178,Savings,9638038569,110001,Purchase Category W,Online Transfer,72.95,103.74.41.109,Unknown Device,COLL72,0,Normal,227.0,Priya Sharma,110001,3.0,0.267,2,0.49,0.0,17.8,70.0,0,20.0,0.005,9.9,0,11.0,14.7
2025-06-01 22:03:12,2988420,Rekha Singh,SB00016338,Current,9587119794,110001,Purchase Category W,Online Transfer,25.0,103.9.230.110,Unknown Device,COLL26,0,Normal,445.0,Karan Malhotra,110001,1.0,0.144,1,0.17,0.0,9.0,70.0,0,20.0,0.005,7.5,0,7.1,10.9
2025-06-01 22:03:16,2988421,Rahul Gupta,SB00012577,Savings,9257871932,560001,Purchase Category W,Online Transfer,213.0,103.34.70.111,Unknown Device,COLL50,0,Normal,413.0,Priya Sharma,560001,3.0,0.22,1,1.43,0.001,35.2,70.0,0,20.0,0.005,13.9,0,7.4,19.1
2025-06-01 22:03:24,2988422,Arjun Sharma,SB00012544,Current,9594521811,110001,Purchase Category W,Online Transfer,75.0,103.100.219.112,Unknown Device,COLL22,0,Normal,227.0,Anjali Gupta,110001,3.0,0.116,2,0.5,0.0,12.8,70.0,0,20.0,0.005,16.8,0,5.4,13.7
2025-06-01 22:03:44,2988423,Deepa Krishnan,SB00017162,Savings,9214467549,110001,Purchase Category W,Online Transfer,50.0,103.178.244.113,Unknown Device,COLL84,0,Normal,41.0,Karan Malhotra,110001,1.0,0.176,1,0.34,0.0,16.2,70.0,0,20.0,0.005,11.6,0,21.5,17.3
2025-06-01 22:04:17,2988424,Deepa Krishnan,SB00007919,Current,9357488231,600040,Purchase Category W,Online Transfer,60.0,103.160.11.114,Unknown Device,COLL98,0,Normal,642.0,Karan Malhotra,600040,3.0,0.231,1,0.4,0.0,20.3,70.0,0,20.0,0.005,15.5,0,16.8,18.1
2025-06-01 22:04:18,2988425,Vijay Kumar,SB00007919,Savings,9363174612,600040,Purchase Category W,Online Transfer,50.0,103.239.254.115,Unknown Device,COLL22,0,Normal,357.0,Karan Malhotra,600040,2.0,0.101,2,0.34,0.0,19.8,70.0,0,20.0,0.005,15.2,0,10.1,16.3
2025-06-01 22:04:44,2988426,Balaji Natarajan,SB00012501,Current,9697719187,560001,Purchase Category W,Online Transfer,20.0,103.109.22.116,Unknown Device,COLL18,0,Normal,650.0,Anjali Gupta,560001,3.0,0.199,1,0.13,0.0,16.0,70.0,0,20.0,0.005,7.8,0,6.0,12.4
2025-06-01 22:05:26,2988427,Meena Pillai,SB00008965,Salary,9521777492,400001,Purchase Category W,Online Transfer,50.0,103.169.252.117,Unknown Device,COLL87,0,Normal,187.0,Anjali Gupta,400001,1.0,0.111,2,0.34,0.0,16.5,70.0,0,20.0,0.005,10.6,0,7.4,13.6
2025-06-01 22:06:31,2988428,Anitha Reddy,SB00005001,Savings,9211992406,110001,Purchase Category W,Online Transfer,120.0,103.220.37.118,Unknown Device,COLL26,0,Normal,324.0,Anjali Gupta,110001,1.0,0.158,1,0.81,0.001,18.3,70.0,0,20.0,0.005,7.6,0,9.0,13.7
2025-06-01 22:06:55,2988429,Priya Nair,SB00002261,Current,9726560696,110001,Purchase Category W,Online Transfer,50.0,103.117.66.119,Unknown Device,COLL42,0,Normal,222.0,Priya Sharma,110001,3.0,0.399,2,0.34,0.0,14.1,70.0,0,20.0,0.005,8.9,0,12.1,13.8
2025-06-01 22:07:04,2988430,Arjun Sharma,SB00002263,Savings,9352889550,602117,Purchase Category W,Online Transfer,171.0,103.223.3.120,Unknown Device,COLL61,0,Normal,44.0,Karan Malhotra,602117,3.0,0.108,2,1.15,0.001,23.3,70.0,0,20.0,0.005,7.8,0,24.3,18.8
2025-06-01 22:07:16,2988431,Arun Menon,SB00011782,Savings,9905264735,560001,Purchase Category R,Mobile Banking,150.0,103.157.216.121,Windows,COLL83,0,Normal,130.0,Anjali Gupta,560001,2.0,0.349,2,1.01,0.001,26.5,85.0,0,15.0,0.005,14.4,0,12.1,17.0
2025-06-01 22:07:17,2988432,Sindhu Rao,SB00014858,Salary,9124727575,602117,Purchase Category W,Online Transfer,186.0,103.31.205.122,Unknown Device,COLL53,0,Normal,115.0,Karan Malhotra,602117,2.0,0.231,1,1.25,0.001,26.5,70.0,0,20.0,0.005,9.3,0,6.4,15.5
2025-06-01 22:08:03,2988433,Arjun Sharma,SB00009323,Current,9307116038,110001,Purchase Category W,Online Transfer,300.0,103.169.188.123,Unknown Device,COLL72,0,Normal,144.0,Priya Sharma,110001,1.0,0.109,2,2.01,0.002,39.6,70.0,0,20.0,0.005,7.0,0,19.2,21.4
2025-06-01 22:08:34,2988434,Priya Nair,SB00007919,Savings,9222137678,600040,Purchase Category W,Online Transfer,234.95,103.247.89.124,Unknown Device,COLL23,0,Normal,457.0,Priya Sharma,600040,2.0,0.307,1,1.58,0.002,34.1,70.0,0,20.0,0.005,9.1,0,10.9,18.5
2025-06-01 22:08:39,2988435,Sindhu Rao,SB00016998,Savings,9477787032,560001,Purchase Category W,Online Transfer,117.0,103.106.217.125,Unknown Device,COLL62,0,Normal,72.0,Anjali Gupta,560001,3.0,0.195,1,0.79,0.001,22.3,70.0,0,20.0,0.005,7.1,0,19.1,17.1
2025-06-01 22:08:41,2988436,Karthik Rajan,SB00006304,Salary,9866501202,110001,Purchase Category W,Online Transfer,30.0,103.184.156.126,Unknown Device,COLL19,0,Normal,131.0,Karan Malhotra,110001,2.0,0.112,2,0.2,0.0,12.7,70.0,0,20.0,0.005,7.6,0,19.6,15.0
2025-06-01 22:08:50,2988437,Meena Pillai,SB00015484,Salary,9700143034,560001,Purchase Category W,Online Transfer,500.0,103.122.80.127,Unknown Device,COLL83,0,Normal,501.0,Anjali Gupta,560001,3.0,0.393,2,3.36,0.003,63.8,70.0,0,20.0,0.005,7.8,0,14.3,26.5
2025-06-01 22:08:57,2988438,Manoj Patel,SB00007919,Salary,9355747549,600040,Purchase Category W,Online Transfer,120.0,103.82.41.128,Unknown Device,COLL32,0,Normal,151.0,Anjali Gupta,600040,2.0,0.229,1,0.81,0.001,21.5,70.0,0,20.0,0.005,10.9,0,9.0,15.3
2025-06-01 22:08:59,2988439,Suresh Babu,SB00007207,Salary,9931056190,110001,Purchase Category W,Online Transfer,173.0,103.79.5.129,Unknown Device,COLL48,0,Normal,77.0,Priya Sharma,110001,3.0,0.186,2,1.16,0.001,28.7,70.0,0,20.0,0.005,9.4,0,14.8,18.2
2025-06-01 22:09:05,2988440,Anitha Reddy,SB00007919,Savings,9706366446,600040,Purchase Category W,Online Transfer,47.95,103.171.179.130,Unknown Device,COLL47,0,Normal,644.0,Priya Sharma,600040,1.0,0.304,2,0.32,0.0,18.3,70.0,0,20.0,0.005,8.0,0,10.3,14.1
2025-06-01 22:09:06,2988441,Rahul Gupta,SB00007919,Salary,9824470095,600040,Purchase Category W,Online Transfer,445.0,103.222.67.131,Unknown Device,COLL89,0,Normal,48.0,Priya Sharma,600040,2.0,0.264,1,2.99,0.003,50.3,70.0,0,20.0,0.005,12.2,0,12.2,23.7
2025-06-01 22:09:08,2988442,Arun Menon,SB00013218,Salary,9559933156,560001,Purchase Category W,Online Transfer,36.5,103.172.224.132,Unknown Device,COLL53,0,Normal,182.0,Anjali Gupta,560001,1.0,0.281,2,0.24,0.0,13.7,70.0,0,20.0,0.005,7.3,0,20.1,15.3
2025-06-01 22:09:09,2988443,Karthik Rajan,SB00012741,Savings,9189402949,560001,Purchase Category W,Online Transfer,29.0,103.158.239.133,Unknown Device,COLL60,0,Normal,289.0,Anjali Gupta,560001,2.0,0.112,1,0.19,0.0,14.4,70.0,0,20.0,0.005,11.0,0,5.1,12.6
2025-06-01 22:09:13,2988444,Anitha Reddy,SB00011207,Current,9538891279,600001,Purchase Category W,Online Transfer,105.95,103.93.223.134,Unknown Device,COLL54,0,Normal,378.0,Priya Sharma,600001,1.0,0.148,1,0.71,0.001,20.5,70.0,0,20.0,0.005,12.7,0,5.7,14.7
2025-06-01 22:09:51,2988445,Priya Nair,SB00014080,Current,9234877796,600001,Purchase Category W,Online Transfer,40.0,103.69.112.135,Unknown Device,COLL26,0,Normal,468.0,Karan Malhotra,600001,2.0,0.227,1,0.27,0.0,11.9,70.0,0,20.0,0.005,11.5,0,8.4,12.9
2025-06-01 22:10:56,2988446,Lakshmi Iyer,SB00004100,Current,9570536527,560001,Purchase Category W,Online Transfer,50.0,103.192.85.136,Unknown Device,COLL22,0,Normal,66.0,Karan Malhotra,560001,2.0,0.377,2,0.34,0.0,16.2,70.0,0,20.0,0.005,15.8,0,10.9,15.7
2025-06-01 22:10:57,2988447,Lakshmi Iyer,SB00007919,Salary,9495059099,600040,Purchase Category W,Online Transfer,311.61,103.155.84.137,Unknown Device,COLL69,0,Normal,266.0,Karan Malhotra,600040,3.0,0.167,2,2.09,0.002,40.2,70.0,0,20.0,0.005,16.9,0,24.0,25.3
2025-06-01 22:11:02,2988448,Sindhu Rao,SB00001724,Savings,9104066298,600001,Purchase Category R,Online Transfer,250.0,103.31.6.138,iOS Device,COLL60,0,Normal,51.0,Karan Malhotra,600001,1.0,0.151,1,1.68,0.002,31.9,90.0,0,10.0,0.005,12.9,0,7.6,15.6
2025-06-01 22:11:33,2988449,Priya Nair,SB00015063,Current,9951080972,560001,Purchase Category H,Net Banking,100.0,103.21.30.139,Trident/7.0,COLL97,0,Normal,529.0,Priya Sharma,560001,2.0,0.212,2,0.67,0.001,19.6,30.0,1,80.0,0.005,13.6,0,24.9,34.5
2025-06-01 22:11:33,2988450,Arun Menon,SB00011905,Salary,9829201957,602117,Purchase Category W,Online Transfer,50.0,103.102.97.140,Unknown Device,COLL90,0,Normal,507.0,Anjali Gupta,602117,1.0,0.104,1,0.34,0.0,16.8,70.0,0,20.0,0.005,16.0,0,23.4,19.0
2025-06-01 22:11:45,2988451,Anitha Reddy,SB00013249,Savings,9512333246,110001,Purchase Category H,Net Banking,30.0,103.66.50.141,Windows,COLL56,0,Normal,431.0,Karan Malhotra,110001,1.0,0.395,2,0.2,0.0,8.2,85.0,0,15.0,0.005,14.9,0,7.8,11.5
2025-06-01 22:11:51,2988452,Deepa Krishnan,SB00009500,Current,9534634049,110001,Purchase Category W,Online Transfer,20.0,103.53.148.142,Unknown Device,COLL18,0,Normal,412.0,Anjali Gupta,110001,2.0,0.164,1,0.13,0.0,9.2,70.0,0,20.0,0.005,15.6,0,17.4,15.5
2025-06-01 22:12:01,2988453,Karthik Rajan,SB00009500,Savings,9740165820,110001,Purchase Category W,Online Transfer,107.95,103.214.81.143,Unknown Device,COLL33,0,Normal,360.0,Priya Sharma,110001,2.0,0.359,1,0.72,0.001,19.5,70.0,0,20.0,0.005,7.3,0,10.1,14.2
2025-06-01 22:12:12,2988454,Lakshmi Iyer,SB00012544,Savings,9155074624,110001,Purchase Category W,Online Transfer,25.95,103.8.33.144,Unknown Device,COLL50,0,Normal,537.0,Karan Malhotra,110001,3.0,0.16,1,0.17,0.0,9.7,70.0,0,20.0,0.005,8.0,0,24.1,15.5
2025-06-01 22:12:19,2988455,Deepa Krishnan,SB00007919,Savings,9105983495,600040,Purchase Category W,Online Transfer,100.0,103.209.239.145,Unknown Device,COLL41,0,Normal,149.0,Priya Sharma,600040,3.0,0.286,1,0.67,0.001,22.5,70.0,0,20.0,0.005,14.0,0,5.4,15.5
2025-06-01 22:13:10,2988456,Balaji Natarajan,SB00006872,Salary,9390672225,400001,Purchase Category W,Online Transfer,600.0,103.140.208.146,Unknown Device,COLL14,0,Normal,141.0,Anjali Gupta,400001,1.0,0.386,1,4.03,0.004,70.2,70.0,0,20.0,0.005,16.6,0,6.8,28.4
2025-06-01 22:13:33,2988457,Manoj Patel,SB00004436,Salary,9465367481,602117,Purchase Category W,Online Transfer,60.0,103.151.109.147,Unknown Device,COLL66,0,Normal,39.0,Priya Sharma,602117,3.0,0.276,2,0.4,0.0,17.7,70.0,0,20.0,0.005,16.9,0,5.6,15.1
2025-06-01 22:13:41,2988458,Vijay Kumar,SB00001675,Current,9671071001,602117,Purchase Category W,Online Transfer,57.95,103.9.95.148,Unknown Device,COLL41,0,Normal,135.0,Anjali Gupta,602117,1.0,0.251,1,0.39,0.0,18.8,70.0,0,20.0,0.005,9.8,0,12.0,15.1
2025-06-01 22:13:46,2988459,Vijay Kumar,SB00002157,Current,9942423862,110001,Purchase Category W,Online Transfer,83.5,103.170.97.149,Unknown Device,COLL96,0,Normal,581.0,Anjali Gupta,110001,2.0,0.363,1,0.56,0.001,19.4,70.0,0,20.0,0.005,11.8,0,9.4,15.2
2025-06-01 22:13:58,2988460,Meena Pillai,SB00007919,Savings,9474969590,600040,Purchase Category W,Online Transfer,35.95,103.237.236.150,Unknown Device,COLL54,0,Normal,514.0,Karan Malhotra,600040,3.0,0.352,1,0.24,0.0,11.1,70.0,0,20.0,0.005,9.1,0,14.7,13.7
2025-06-01 22:14:04,2988461,Meena Pillai,SB00005614,Salary,9106333793,560001,Purchase Category W,Online Transfer,40.0,103.253.167.151,Unknown Device,COLL36,0,Normal,424.0,Priya Sharma,560001,3.0,0.298,2,0.27,0.0,10.3,70.0,0,20.0,0.005,15.5,0,24.3,17.5
2025-06-01 22:14:06,2988462,Meena Pillai,SB00003771,Savings,9361495593,600001,Purchase Category W,Online Transfer,117.0,103.204.51.152,Unknown Device,COLL90,0,Normal,388.0,Anjali Gupta,600001,3.0,0.34,1,0.79,0.001,24.4,70.0,0,20.0,0.005,14.1,0,8.6,16.8
2025-06-01 22:14:11,2988463,Deepa Krishnan,SB00015863,Savings,9658724624,600040,Purchase Category W,Online Transfer,60.0,103.18.170.153,Unknown Device,COLL76,0,Normal,248.0,Anjali Gupta,600040,1.0,0.341,1,0.4,0.0,18.8,70.0,0,20.0,0.005,15.7,0,14.6,17.3
2025-06-01 22:14:21,2988464,Arun Menon,SB00018246,Current,9429067283,110001,Purchase Category W,Online Transfer,50.0,103.221.73.154,Unknown Device,COLL76,0,Normal,487.0,Karan Malhotra,110001,1.0,0.184,1,0.34,0.0,16.8,70.0,0,20.0,0.005,14.7,0,20.3,17.9
2025-06-01 22:14:37,2988465,Arjun Sharma,SB00006546,Current,9797625401,110001,Purchase Category W,Online Transfer,42.95,103.52.212.155,Unknown Device,COLL75,0,Normal,514.0,Priya Sharma,110001,3.0,0.276,2,0.29,0.0,11.1,70.0,0,20.0,0.005,13.1,0,6.5,12.7
2025-06-01 22:14:49,2988466,Meena Pillai,SB00007919,Savings,9423816261,600040,Purchase Category W,Online Transfer,47.95,103.196.111.156,Unknown Device,COLL18,0,Normal,691.0,Karan Malhotra,600040,1.0,0.347,1,0.32,0.0,19.3,70.0,0,20.0,0.005,12.0,0,13.0,16.1
2025-06-01 22:14:52,2988467,Arun Menon,SB00003148,Savings,9485207831,110001,Purchase Category W,Online Transfer,2801.75,103.26.10.157,Unknown Device,COLL34,0,Normal,402.0,Karan Malhotra,110001,1.0,0.12,1,18.8,0.019,99.0,70.0,0,20.0,0.005,8.5,0,15.6,35.8
2025-06-01 22:15:07,2988468,Arjun Sharma,SB00015359,Salary,9876819834,560001,Purchase Category W,Online Transfer,200.0,103.148.111.158,Unknown Device,COLL69,0,Normal,397.0,Anjali Gupta,560001,2.0,0.28,2,1.34,0.001,29.4,70.0,0,20.0,0.005,8.9,0,9.0,16.8
2025-06-01 22:15:11,2988469,Arjun Sharma,SB00009836,Current,9364518347,602117,Purchase Category R,Net Banking,150.0,103.61.26.159,Windows,COLL88,0,Normal,607.0,Karan Malhotra,602117,1.0,0.329,1,1.01,0.001,29.9,85.0,0,15.0,0.005,16.8,0,24.2,21.5
2025-06-01 22:15:18,2988470,Karthik Rajan,SB00003681,Salary,9259229384,110001,Purchase Category W,Online Transfer,171.0,103.136.44.160,Unknown Device,COLL14,0,Normal,133.0,Anjali Gupta,110001,3.0,0.104,2,1.15,0.001,23.1,70.0,0,20.0,0.005,10.8,0,10.7,16.2
2025-06-01 22:15:18,2988471,Sindhu Rao,SB00007919,Current,9889910758,600040,Purchase Category W,Online Transfer,470.0,103.26.164.161,Unknown Device,COLL37,0,Normal,206.0,Karan Malhotra,600040,1.0,0.277,2,3.15,0.003,61.9,70.0,0,20.0,0.005,16.5,0,24.0,30.6
2025-06-01 22:15:45,2988472,Arjun Sharma,SB00010856,Salary,9333437774,560001,Purchase Category W,Online Transfer,59.0,103.159.17.162,Unknown Device,COLL24,0,Normal,618.0,Karan Malhotra,560001,1.0,0.297,2,0.4,0.0,21.0,70.0,0,20.0,0.005,14.7,0,5.8,15.4
2025-06-01 22:15:58,2988473,Vijay Kumar,SB00007919,Savings,9208165132,600040,Purchase Category W,Online Transfer,171.0,103.118.25.163,Unknown Device,COLL63,0,Normal,622.0,Anjali Gupta,600040,3.0,0.242,2,1.15,0.001,24.6,70.0,0,20.0,0.005,10.1,0,9.9,16.2
2025-06-01 22:16:02,2988474,Priya Nair,SB00017188,Salary,9136382631,110001,Purchase Category W,Online Transfer,311.95,103.101.248.164,Unknown Device,COLL58,0,Normal,367.0,Karan Malhotra,110001,3.0,0.367,2,2.09,0.002,39.4,70.0,0,20.0,0.005,14.7,0,17.5,22.9
2025-06-01 22:16:11,2988475,Lakshmi Iyer,SB00001724,Salary,9251586171,600001,Purchase Category H,Net Banking,75.0,103.247.162.165,MacOS,COLL70,0,Normal,338.0,Karan Malhotra,600001,2.0,0.109,1,0.5,0.0,18.8,85.0,0,15.0,0.005,7.9,0,22.8,16.1
2025-06-01 22:16:22,2988476,Lakshmi Iyer,SB00006877,Savings,9252787406,560001,Purchase Category W,Online Transfer,59.0,103.57.90.166,Unknown Device,COLL33,0,Normal,695.0,Karan Malhotra,560001,2.0,0.118,2,0.4,0.0,11.1,70.0,0,20.0,0.005,8.1,0,17.7,14.2
2025-06-01 22:16:36,2988477,Rekha Singh,SB00005344,Savings,9421113903,110001,Purchase Category W,Online Transfer,92.0,103.106.2.167,Unknown Device,COLL55,0,Normal,519.0,Anjali Gupta,110001,2.0,0.167,2,0.62,0.001,15.8,70.0,0,20.0,0.005,13.1,0,6.1,13.8
2025-06-01 22:16:37,2988478,Priya Nair,SB00007919,Savings,9291389045,600040,Purchase Category W,Online Transfer,60.0,103.31.135.168,Unknown Device,COLL81,0,Normal,327.0,Priya Sharma,600040,3.0,0.238,2,0.4,0.0,16.8,70.0,0,20.0,0.005,9.6,0,12.0,14.6
2025-06-01 22:16:40,2988479,Rekha Singh,SB00009500,Salary,9247616863,110001,Purchase Category W,Online Transfer,50.0,103.98.30.169,Unknown Device,COLL92,0,Normal,367.0,Karan Malhotra,110001,2.0,0.341,2,0.34,0.0,14.6,70.0,0,20.0,0.005,7.1,0,20.9,15.7
2025-06-01 22:16:50,2988480,Arjun Sharma,SB00012544,Savings,9581501131,110001,Purchase Category W,Online Transfer,60.0,103.248.126.170,Unknown Device,COLL21,0,Normal,269.0,Anjali Gupta,110001,2.0,0.374,2,0.4,0.0,20.5,70.0,0,20.0,0.005,14.9,0,9.8,16.3
2025-06-01 22:16:54,2988481,Arjun Sharma,SB00007815,Savings,9532206477,400001,Purchase Category W,Online Transfer,3247.91,103.29.254.171,Unknown Device,COLL28,0,Normal,520.0,Anjali Gupta,400001,3.0,0.399,1,21.79,0.022,99.0,70.0,0,20.0,0.005,9.9,0,19.3,37.1
2025-06-01 22:17:13,2988482,Rekha Singh,SB00004436,Savings,9963852500,602117,Purchase Category W,Online Transfer,112.99,103.61.35.172,Unknown Device,COLL50,0,Normal,111.0,Priya Sharma,602117,2.0,0.377,2,0.76,0.001,22.2,70.0,0,20.0,0.005,13.2,0,24.3,19.9
2025-06-01 22:17:30,2988483,Vijay Kumar,SB00007919,Current,9846316195,600040,Purchase Category W,Online Transfer,57.95,103.139.41.173,Unknown Device,COLL57,0,Normal,398.0,Priya Sharma,600040,3.0,0.123,1,0.39,0.0,12.0,70.0,0,20.0,0.005,8.7,0,8.3,12.2
2025-06-01 22:17:36,2988484,Rahul Gupta,SB00009803,Current,9779665198,600001,Purchase Category H,Net Banking,300.0,103.162.43.174,rv:57.0,COLL68,0,Normal,532.0,Priya Sharma,600001,2.0,0.39,2,2.01,0.002,44.6,30.0,1,80.0,0.005,8.2,0,7.6,35.1
2025-06-01 22:17:45,2988485,Vijay Kumar,SB00007919,Savings,9250821496,600040,Purchase Category W,Online Transfer,200.0,103.19.113.175,Unknown Device,COLL43,0,Normal,222.0,Karan Malhotra,600040,3.0,0.279,2,1.34,0.001,26.0,70.0,0,20.0,0.005,15.3,0,9.0,17.6
2025-06-01 22:17:59,2988486,Sindhu Rao,SB00007919,Current,9956388587,600040,Purchase Category W,Online Transfer,57.95,103.144.28.176,Unknown Device,COLL10,0,Normal,42.0,Karan Malhotra,600040,1.0,0.246,1,0.39,0.0,16.7,70.0,0,20.0,0.005,15.4,0,18.7,17.7
2025-06-01 22:18:48,2988487,Karthik Rajan,SB00001342,Savings,9433582465,560001,Purchase Category W,Online Transfer,29.0,103.54.185.177,Unknown Device,COLL19,0,Normal,646.0,Karan Malhotra,560001,1.0,0.123,2,0.19,0.0,13.0,70.0,0,20.0,0.005,12.1,0,17.7,15.7
2025-06-01 22:18:51,2988488,Suresh Babu,SB00009500,Salary,9960404248,110001,Purchase Category W,Online Transfer,40.0,103.2.28.178,Unknown Device,COLL38,0,Normal,240.0,Priya Sharma,110001,1.0,0.114,2,0.27,0.0,16.0,70.0,0,20.0,0.005,13.4,0,9.1,14.6
2025-06-01 22:18:56,2988489,Anitha Reddy,SB00012501,Salary,9929730901,560001,Purchase Category W,Online Transfer,500.0,103.8.80.179,Unknown Device,COLL18,0,Normal,137.0,Priya Sharma,560001,2.0,0.312,1,3.36,0.003,58.4,70.0,0,20.0,0.005,15.8,0,8.7,25.7
2025-06-01 22:19:11,2988490,Manoj Patel,SB00006207,Current,9500674037,600001,Purchase Category W,Online Transfer,42.95,103.121.12.180,Unknown Device,COLL25,0,Normal,397.0,Priya Sharma,600001,1.0,0.355,1,0.29,0.0,18.2,70.0,0,20.0,0.005,15.3,0,7.3,15.2
2025-06-01 22:19:12,2988491,Meena Pillai,SB00014290,Current,9523776920,600040,Purchase Category W,Online Transfer,335.0,103.96.123.181,Unknown Device,COLL32,0,Normal,506.0,Karan Malhotra,600040,3.0,0.202,1,2.25,0.002,42.1,70.0,0,20.0,0.005,14.8,0,5.9,20.7
2025-06-01 22:19:50,2988492,Vijay Kumar,SB00010349,Savings,9843290145,110001,Purchase Category W,Online Transfer,644.95,103.229.27.182,Unknown Device,COLL94,0,Normal,681.0,Anjali Gupta,110001,3.0,0.246,1,4.33,0.004,78.3,70.0,0,20.0,0.005,8.3,0,19.7,31.6
2025-06-01 22:20:38,2988493,Lakshmi Iyer,SB00007919,Current,9293761225,600040,Purchase Category W,Online Transfer,100.0,103.101.29.183,Unknown Device,COLL76,0,Normal,481.0,Karan Malhotra,600040,3.0,0.133,2,0.67,0.001,16.7,70.0,0,20.0,0.005,10.1,0,23.0,17.5
2025-06-01 22:20:44,2988494,Manoj Patel,SB00018132,Savings,9616887059,110001,Purchase Category W,Online Transfer,120.0,103.139.229.184,Unknown Device,COLL15,0,Normal,203.0,Priya Sharma,110001,2.0,0.289,2,0.81,0.001,26.9,70.0,0,20.0,0.005,8.3,0,9.1,16.1
2025-06-01 22:21:18,2988495,Balaji Natarajan,SB00007585,Salary,9445960639,600001,Purchase Category S,Net Banking,200.0,103.18.86.185,Windows,COLL48,0,Normal,282.0,Priya Sharma,600001,3.0,0.397,2,1.34,0.001,34.1,85.0,0,15.0,0.125,64.1,0,15.0,32.0
2025-06-01 22:21:26,2988496,Meena Pillai,SB00007919,Current,9570483259,600040,Purchase Category W,Online Transfer,54.5,103.145.232.186,Unknown Device,COLL93,0,Normal,400.0,Anjali Gupta,600040,3.0,0.375,2,0.37,0.0,11.5,70.0,0,20.0,0.005,13.5,0,19.1,16.0
2025-06-01 22:21:44,2988497,Vijay Kumar,SB00013481,Salary,9228524854,600001,Purchase Category W,Online Transfer,47.95,103.242.168.187,Unknown Device,COLL19,0,Normal,142.0,Karan Malhotra,600001,3.0,0.319,2,0.32,0.0,17.2,70.0,0,20.0,0.005,14.5,0,10.8,15.6
2025-06-01 22:22:10,2988498,Balaji Natarajan,SB00007919,Current,9824108688,600040,Purchase Category W,Online Transfer,100.0,103.212.93.188,Unknown Device,COLL93,0,Normal,582.0,Priya Sharma,600040,1.0,0.248,1,0.67,0.001,16.1,70.0,0,20.0,0.005,16.4,0,12.2,16.2
2025-06-01 22:22:10,2988499,Balaji Natarajan,SB00010186,Savings,9588511732,110001,Purchase Category W,Online Transfer,100.0,103.7.59.189,Unknown Device,COLL47,0,Normal,291.0,Priya Sharma,110001,1.0,0.326,1,0.67,0.001,24.6,70.0,0,20.0,0.005,13.5,0,22.4,20.1
